t_end,t_start,Driver's Exit Time,Driver's Return Time,Notes,Packages?,Queue,TNC Sign,Passenger Access Door,Trunk Access,Zone,week,right_censor,left_censor,Dwell_time,Conflict_long,Conflict_short,Site,Bound,event_type,event_type_TRB,loc_type,loc_type_short,Num_individuals,veh_type,veh_type_short,curb_use_type,Taxi_x,Paid_x,Unauth_x,Unknown_x,0-10,10-15,15-20,20-25,25-30,30-35,35-40,40-45,45-50,50-55,55-60,60-65,65-70,70-75,75-80,80-85,85-200,Volume,Mean_SPD,Condition,Temp_(F),Taxi_y,Paid_y,Unauth_y,Unknown_y,All_occup,PLZ_occup,garage_occup,period
2018-12-07 14:28:25,2018-12-07 14:07:08,,,,no,0.0,,both,yes,25,1,1,1,21.283333333333335,None,None,BTW Thomas & John St,SB,Passenger load,Passenger load,Curb,Curb,2.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10.416666666666666,Mostly Cloudy,47,1,0,3,0,4,0,0.7729957896705199,Afternoon
2018-12-07 14:08:45,2018-12-07 14:07:49,,,,no,0.0,,front,no,23,1,1,1,0.9333333333333333,None,None,BTW Thomas & John St,SB,Passenger load,Passenger load,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10.416666666666666,Mostly Cloudy,47,1,1,3,0,5,0,0.7729957896705199,Afternoon
2018-12-07 16:32:03,2018-12-07 14:08:22,-,-,Driver accessed backseat for backpack before leaving vehicle.,No,0.0,-,Both,No,8,1,1,1,143.68333333333334,None,None,BTW Thomas & Harrison St,SB,Parked,Parked,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13.125,Mostly Cloudy,47,0,5,2,0,7,0,0.7729957896705199,Afternoon
2018-12-07 14:11:55,2018-12-07 14:10:32,,,"unloaded 5 passengers, picked up 1 passenger",no,0.0,,both,yes,17,1,1,1,1.3833333333333333,None,None,BTW Thomas & Harrison St,NB,Passenger load/unload,Other,Curb,Curb,6.0,Large passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.5,Mostly Cloudy,47,0,1,1,0,2,0,0.7669313461009747,Afternoon
2018-12-07 14:11:55,2018-12-07 14:11:44,-,-,Did not exit vehicle,No,0.0,Yes,,No,8,1,1,1,0.18333333333333332,None,None,BTW Thomas & Harrison St,SB,Parked,Other,Curb,Curb,0.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15.5,Mostly Cloudy,47,0,5,3,0,8,0,0.7669313461009747,Afternoon
2018-12-07 14:12:53,2018-12-07 14:12:24,,,,no,0.0,Yes,back,no,26,1,1,1,0.48333333333333334,None,None,BTW Thomas & John St,SB,Passenger load,Passenger load,Street,Street,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,18.333333333333332,Mostly Cloudy,47,1,0,3,0,4,0,0.7669313461009747,Afternoon
2018-12-07 14:15:10,2018-12-07 14:13:54,,,,no,0.0,,front,no,14,1,1,1,1.2666666666666666,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.5,Mostly Cloudy,47,0,2,0,0,2,0,0.7669313461009747,Afternoon
2018-12-07 14:14:44,2018-12-07 14:14:34,,,,no,0.0,Yes,back,no,26,1,1,1,0.16666666666666666,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,18.333333333333332,Mostly Cloudy,47,1,0,3,0,4,0,0.7669313461009747,Afternoon
2018-12-07 14:15:12,2018-12-07 14:14:37,-,-,,No,1.0,No,Both,No,3,1,1,1,0.5833333333333334,veh-ped,veh-ped,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Half and Half,Curb,4.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15.5,Mostly Cloudy,47,0,5,3,0,8,0,0.7669313461009747,Afternoon
2018-12-07 14:15:13,2018-12-07 14:14:41,-,-,,No,0.0,No,Both,No,3,1,1,1,0.5333333333333333,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Half and Half,Curb,4.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15.5,Mostly Cloudy,47,0,5,4,0,9,0,0.7669313461009747,Afternoon
2018-12-07 14:18:53,2018-12-07 14:15:20,-,-,Did not exit vehicle,No,0.0,No,,No,8,1,1,1,3.55,None,None,BTW Thomas & Harrison St,SB,Parked,Other,Curb,Curb,0.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12.142857142857142,Mostly Cloudy,47,0,5,3,0,8,0,0.7629660485104602,Afternoon
2018-12-07 14:56:57,2018-12-07 14:15:28,,,,no,0.0,,front,no,14,1,1,1,41.483333333333334,None,None,BTW Thomas & Harrison St,NB,Parked,Parked,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.5,Mostly Cloudy,47,0,2,0,0,2,0,0.7629660485104602,Afternoon
2018-12-07 14:20:02,2018-12-07 14:15:51,-,-,,No,0.0,No,Front,No,6,1,1,1,4.183333333333334,None,None,BTW Thomas & Harrison St,SB,Parked,Parked,Curb,Curb,1.0,TNC,TNC & Taxi,Passenger load zone,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12.142857142857142,Mostly Cloudy,47,0,5,3,0,9,0,0.7629660485104602,Afternoon
2018-12-07 14:17:45,2018-12-07 14:17:21,-,-,,No,0.0,Yes,Back,No,3,1,1,1,0.4,None,None,BTW Thomas & Harrison St,SB,Parked,Parked,Half and Half,Curb,2.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12.142857142857142,Mostly Cloudy,47,0,5,4,0,10,0,0.7629660485104602,Afternoon
2018-12-07 14:17:50,2018-12-07 14:17:36,,,,no,0.0,no,back,no,16,1,1,1,0.23333333333333334,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.5,Mostly Cloudy,47,0,2,1,0,3,0,0.7629660485104602,Afternoon
2018-12-07 14:19:26,2018-12-07 14:18:03,,,Did not exit vehicle,no,0.0,,,no,23,1,1,1,1.3833333333333333,None,None,BTW Thomas & John St,SB,Parked,Other,Curb,Curb,0.0,Passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15.0,Mostly Cloudy,47,1,1,2,0,4,0,0.7629660485104602,Afternoon
2018-12-07 14:19:24,2018-12-07 14:19:12,,,Did not exit vehicle,no,1.0,,,no,25,1,1,1,0.2,None,None,BTW Thomas & John St,SB,Parked,Other,Curb,Curb,0.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15.0,Mostly Cloudy,47,1,1,3,0,5,0,0.7629660485104602,Afternoon
2018-12-07 14:19:30,2018-12-07 14:19:23,,,,no,0.0,Yes,back,no,25,1,1,1,0.11666666666666667,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Street,Street,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15.0,Mostly Cloudy,47,1,1,4,0,6,0,0.7629660485104602,Afternoon
2018-12-07 14:22:43,2018-12-07 14:20:46,-,-,,No,0.0,-,Front,Yes,8,1,1,1,1.95,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.875,Mostly Cloudy,47,0,5,3,0,8,0,0.7609994801722105,Afternoon
2018-12-07 18:00:00,2018-12-07 14:22:49,-,-,,No,0.0,-,Front,No,8,1,1,1,217.18333333333334,None,None,BTW Thomas & Harrison St,SB,Parked,Parked,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.875,Mostly Cloudy,47,0,5,3,0,8,0,0.7609994801722105,Afternoon
2018-12-07 14:24:22,2018-12-07 14:23:26,-,-,,No,0.0,Yes,Back,No,9,1,1,1,0.9333333333333333,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Street,Street,2.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.875,Cloudy,46,0,5,4,0,9,0,0.7609994801722105,Afternoon
2018-12-07 14:24:16,2018-12-07 14:23:42,-,-,"Drives up going NB, pulls over on SB side of street. 1 passenger into front. 1 passengers into back.",No,0.0,Yes,Both,Yes,3,1,1,1,0.5666666666666667,pass thru,veh-veh,BTW Thomas & Harrison St,SB,Passenger load,Passenger load,Half and Half,Curb,3.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.875,Cloudy,46,0,5,5,0,10,0,0.7609994801722105,Afternoon
2018-12-07 14:24:31,2018-12-07 14:24:01,,,entered loading zone from oncoming side of street,no,0.0,Yes,back,no,23,1,1,1,0.5,pass thru,veh-veh,BTW Thomas & John St,SB,Passenger load,Passenger load,Curb,Curb,1.0,TNC,TNC & Taxi,Paid parking,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.5,Cloudy,46,1,1,2,0,4,0,0.7609994801722105,Afternoon
2018-12-07 14:25:20,2018-12-07 14:24:38,-,-,Forced 1 car to drive  around and into oncoming traffic lane.,No,0.0,Yes,Back,Yes,9,1,1,1,0.7,veh-veh,veh-veh,BTW Thomas & Harrison St,SB,Passenger load,Passenger load,Street,Street,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.875,Cloudy,46,0,5,4,0,9,0,0.7609994801722105,Afternoon
2018-12-07 14:25:36,2018-12-07 14:25:27,,,,no,0.0,No,back,no,26,1,1,1,0.15,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Street,Street,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.5,Cloudy,46,1,0,3,0,4,0,0.7583756419256013,Afternoon
2018-12-07 14:32:50,2018-12-07 14:25:32,,,Did not exit vehicle,no,0.0,,,no,25,1,1,1,7.3,None,None,BTW Thomas & John St,SB,Parked,Other,Curb,Curb,0.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.5,Cloudy,46,1,0,4,0,5,0,0.7583756419256013,Afternoon
2018-12-07 14:26:34,2018-12-07 14:26:16,,,,no,0.0,,front,no,16,1,1,1,0.3,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Street,Street,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.5,Cloudy,46,0,1,1,0,2,0,0.7583756419256013,Afternoon
2018-12-07 14:26:56,2018-12-07 14:26:45,,,,no,0.0,yes,back,no,16,1,1,1,0.18333333333333332,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.5,Cloudy,46,0,1,1,0,2,0,0.7583756419256013,Afternoon
2018-12-07 14:27:58,2018-12-07 14:27:35,,,Did not exit vehicle,no,0.0,,,no,18,1,1,1,0.38333333333333336,None,None,BTW Thomas & Harrison St,NB,Parked,Other,Curb,Curb,0.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.5,Cloudy,46,0,1,1,0,2,0,0.7583756419256013,Afternoon
2018-12-07 15:24:51,2018-12-07 14:28:25,-,-,,No,0.0,-,Front,No,8,1,1,1,56.43333333333333,None,None,BTW Thomas & Harrison St,SB,Parked,Parked,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,22.5,Cloudy,46,0,5,4,0,9,0,0.7583756419256013,Afternoon
2018-12-07 14:29:30,2018-12-07 14:28:49,,,,no,0.0,Yes,back,yes,26,1,1,1,0.6833333333333333,None,None,BTW Thomas & John St,SB,Passenger load,Passenger load,Street,Street,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.5,Cloudy,46,1,0,3,0,4,0,0.7583756419256013,Afternoon
2018-12-07 14:33:15,2018-12-07 14:33:02,,,,no,0.0,,both,no,23,1,1,1,0.21666666666666667,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,2.0,Passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.5,Cloudy,46,1,1,1,0,3,0,0.7562434457635542,Afternoon
2018-12-07 14:33:40,2018-12-07 14:33:07,,,,no,0.0,,front,no,26,1,1,1,0.55,None,None,BTW Thomas & John St,SB,Passenger load,Passenger load,Street,Street,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.5,Cloudy,46,1,1,2,0,4,0,0.7562434457635542,Afternoon
2018-12-07 18:00:00,2018-12-07 14:34:47,,,,no,0.0,,front,no,25,1,1,1,205.21666666666667,None,None,BTW Thomas & John St,SB,Parked,Parked,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.5,Cloudy,46,1,0,2,0,3,0,0.7562434457635542,Afternoon
2018-12-07 14:37:10,2018-12-07 14:35:05,,,,no,0.0,no,back,no,16,1,1,1,2.0833333333333335,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12.0,Cloudy,46,0,1,1,0,2,0,0.752763282693056,Afternoon
2018-12-07 14:37:20,2018-12-07 14:36:44,,,,no,0.0,Yes,back,no,25,1,1,1,0.6,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Cloudy,46,1,0,3,0,4,0,0.752763282693056,Afternoon
2018-12-07 14:39:14,2018-12-07 14:39:05,,,,no,0.0,Yes,back,no,23,1,1,1,0.15,None,None,BTW Thomas & John St,SB,Passenger load,Passenger load,Half and Half,Curb,1.0,TNC,TNC & Taxi,Paid parking,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Cloudy,46,1,1,2,0,4,0,0.752763282693056,Afternoon
2018-12-07 14:44:24,2018-12-07 14:41:26,-,-,forced 3 cars to go into oncoming traffic lane,No,0.0,-,Front,No,3,1,1,1,2.966666666666667,veh-veh,veh-veh,BTW Thomas & Harrison St,SB,Passenger load,Passenger load,Half and Half,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.0,Cloudy,46,0,2,5,0,7,0,0.7490631403841035,Afternoon
2018-12-07 15:50:32,2018-12-07 14:41:53,,,entered loading zone from oncoming traffic lane,no,0.0,,front,no,18,1,1,1,68.65,pass thru,veh-veh,BTW Thomas & Harrison St,NB,Parked,Parked,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Cloudy,46,0,1,1,0,2,0,0.7490631403841035,Afternoon
2018-12-07 14:54:45,2018-12-07 14:44:12,,,,no,0.0,,front,yes,19,1,1,1,10.55,None,None,BTW Thomas & Harrison St,NB,Parked,Parked,Curb,Curb,2.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Cloudy,46,0,1,2,0,3,0,0.7490631403841035,Afternoon
2018-12-07 14:45:02,2018-12-07 14:44:55,,,,no,0.0,yes,back,no,17,1,1,1,0.11666666666666667,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Street,Street,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Cloudy,46,0,1,3,0,4,0,0.7490631403841035,Afternoon
2018-12-07 14:45:48,2018-12-07 14:45:30,,,,no,0.0,No,back,no,23,1,1,1,0.3,None,None,BTW Thomas & John St,SB,Passenger load,Passenger load,Street,Street,1.0,TNC,TNC & Taxi,Paid parking,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Cloudy,46,0,1,2,0,3,0,0.7447248739517138,Afternoon
2018-12-07 15:11:10,2018-12-07 14:45:44,14:47:43,15:11:01,,Yes,0.0,-,Front,No,2,1,1,1,25.433333333333334,None,None,BTW Thomas & Harrison St,SB,Parked,Parked,Half and Half,Curb,1.0,Passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Cloudy,46,0,2,4,0,6,0,0.7447248739517138,Afternoon
2018-12-07 14:48:10,2018-12-07 14:47:45,-,-,"Drives up going NB, pulls over on SB side of street.",No,0.0,Yes,Back,Yes,3,1,1,1,0.4166666666666667,pass thru,veh-veh,BTW Thomas & Harrison St,SB,Passenger load,Passenger load,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Cloudy,46,0,2,5,0,7,0,0.7447248739517138,Afternoon
2018-12-07 14:49:48,2018-12-07 14:49:22,,,,no,0.0,yes,back,no,16,1,1,1,0.43333333333333335,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16.5,Cloudy,46,0,1,3,0,4,0,0.7447248739517138,Afternoon
2018-12-07 14:52:41,2018-12-07 14:51:32,,,,no,0.0,No,back,no,25,1,1,1,1.15,None,None,BTW Thomas & John St,SB,Passenger load,Passenger load,Street,Street,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.75,Cloudy,46,0,0,3,0,3,0,0.7401814219479647,Afternoon
2018-12-07 14:52:11,2018-12-07 14:52:00,,,,no,0.0,no,back,no,18,1,1,1,0.18333333333333332,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13.75,Cloudy,46,0,1,3,0,4,0,0.7401814219479647,Afternoon
2018-12-07 14:52:12,2018-12-07 14:52:01,,,,no,0.0,no,back,no,18,1,1,1,0.18333333333333332,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13.75,Cloudy,46,0,1,4,0,5,0,0.7401814219479647,Afternoon
2018-12-07 15:22:21,2018-12-07 14:52:46,-,-,Pedestrian dropped off something through passenger's side front window.,No,1.0,-,,No,2,1,1,1,29.583333333333332,None,None,BTW Thomas & Harrison St,SB,Parked,Other,Curb,Curb,0.0,Passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,Cloudy,46,0,3,4,0,7,0,0.7401814219479647,Afternoon
2018-12-07 15:04:21,2018-12-07 14:52:47,,,,no,0.0,,front,no,23,1,1,1,11.566666666666666,None,None,BTW Thomas & John St,SB,Parked,Parked,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.75,Cloudy,46,0,1,2,0,3,0,0.7401814219479647,Afternoon
2018-12-07 14:53:37,2018-12-07 14:53:20,-,-,,No,0.0,No,Back,No,3,1,1,1,0.2833333333333333,None,None,BTW Thomas & Harrison St,SB,Passenger load,Passenger load,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,Cloudy,46,0,3,5,0,8,0,0.7401814219479647,Afternoon
2018-12-07 14:54:08,2018-12-07 14:54:00,,,,no,0.0,yes,back,no,16,1,1,1,0.13333333333333333,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Street,Street,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13.75,Cloudy,46,0,1,3,0,4,0,0.7401814219479647,Afternoon
2018-12-07 15:33:27,2018-12-07 14:54:04,,,,no,0.0,,front,no,23,1,1,1,39.38333333333333,None,None,BTW Thomas & John St,SB,Parked,Parked,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.75,Cloudy,46,0,2,2,0,4,0,0.7401814219479647,Afternoon
2018-12-07 14:55:06,2018-12-07 14:54:13,,,,no,0.0,,both,no,12,1,1,1,0.8833333333333333,veh-veh,veh-veh,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Half and Half,Curb,1.0,Passenger vehicle,Passenger vehicle,Commercial vehicle load zone,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13.75,Cloudy,46,0,1,2,0,4,0,0.7401814219479647,Afternoon
2018-12-07 14:55:44,2018-12-07 14:54:30,-,-,,No,0.0,No,Back,Yes,3,1,1,1,1.2333333333333334,None,None,BTW Thomas & Harrison St,SB,Passenger load,Passenger load,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,Cloudy,46,0,3,5,0,8,0,0.7401814219479647,Afternoon
2018-12-07 14:56:37,2018-12-07 14:55:48,-,-,,No,0.0,No,Front,Yes,6,1,1,1,0.8166666666666667,None,None,BTW Thomas & Harrison St,SB,Parked,Parked,Half and Half,Curb,1.0,TNC,TNC & Taxi,Passenger load zone,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.0,Cloudy,46,0,3,4,0,8,0,0.7348342179969812,Afternoon
2018-12-07 15:10:11,2018-12-07 14:55:55,,,entered loading zone from oncoming traffic lane,no,0.0,,front,no,18,1,1,1,14.266666666666667,pass thru,veh-veh,BTW Thomas & Harrison St,NB,Parked,Parked,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.5,Cloudy,46,0,1,2,0,3,0,0.7348342179969812,Afternoon
2018-12-07 15:45:41,2018-12-07 14:57:42,,,,no,0.0,,both,yes,19,1,1,1,47.983333333333334,None,None,BTW Thomas & Harrison St,NB,Parked,Parked,Curb,Curb,3.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.5,Cloudy,46,0,0,3,0,3,0,0.7348342179969812,Afternoon
2018-12-07 15:02:36,2018-12-07 15:00:07,,,,no,0.0,no,back,no,14,1,1,1,2.4833333333333334,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Curb,Curb,1.0,TNC,TNC & Taxi,Paid parking,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.5,Cloudy,46,0,1,3,0,4,0,0.730024721442669,Afternoon
2018-12-07 15:00:26,2018-12-07 15:00:15,,,,no,0.0,Yes,back,no,27,1,1,1,0.18333333333333332,None,None,BTW Thomas & John St,SB,Passenger load,Passenger load,Half and Half,Curb,1.0,TNC,TNC & Taxi,Charter bus / shuttle bus / taxi,1,0,0,0,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,16.38888888888889,Cloudy,46,1,2,2,0,5,0,0.730024721442669,Afternoon
2018-12-07 15:02:03,2018-12-07 15:00:45,-,-,Did not exit vehicle. Pedestrian came up to vehicle and passed something to driver thru driver seat window.,No,0.0,-,,No,6,1,1,1,1.3,None,None,BTW Thomas & Harrison St,SB,Parked,Other,Curb,Curb,0.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11.25,Cloudy,46,0,3,4,0,8,0,0.730024721442669,Afternoon
2018-12-07 15:09:41,2018-12-07 15:01:53,,,,no,0.0,,front,no,18,1,1,1,7.8,None,None,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Half and Half,Curb,1.0,Truck,Truck,Unauthorized,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.5,Cloudy,46,0,1,4,0,5,0,0.730024721442669,Afternoon
2018-12-07 15:07:49,2018-12-07 15:04:56,,,forced 2 vehicles into oncoming traffic lane,no,2.0,,front,yes,20,1,1,1,2.8833333333333333,veh-veh,veh-veh,BTW Thomas & Harrison St,NB,Passenger load,Passenger load,Half and Half,Curb,1.0,Passenger vehicle,Passenger vehicle,Commercial vehicle load zone,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.5,Cloudy,46,0,0,4,0,5,0,0.730024721442669,Afternoon
